month,day_of_week,op_unique_carrier,origin,dest,crs_dep_time,distance,dep_time_bin,carrier_origin
1,2,0.193371815,0.263761468,0.206128134,1850,674,0.307938035,0.28229665
4,6,0.227520436,0.262749446,0.217485863,1019,985,0.107609327,0.251851309
3,7,0.227520436,0.244406196,0.214473684,510,468,0.107609327,0.266666667
3,5,0.193371815,0.163090129,0.194187583,1215,387,0.209605296,0.166666667
6,3,0.179017013,0.22991128,0.209386282,903,585,0.107609327,0.233243968
11,4,0.265797392,0.209064327,0.217485863,1921,861,0.307938035,0.278480931
7,4,0.253760206,0.18494152,0.234,2145,2300,0.307938035,0.232858991
8,1,0.227520436,0.26082578,0.248186946,1152,632,0.107609327,0.36284657
1,4,0.164141953,0.198960499,0.182578397,1510,214,0.209605296,0.188465175
11,4,0.193371815,0.169139466,0.181617647,1600,328,0.209605296,0.232258018
11,6,0.179017013,0.169960474,0.169817927,1232,715,0.209605296,0.141041981
8,2,0.253760206,0.262749446,0.205731832,1534,550,0.209605296,0.326890756
10,5,0.253760206,0.189175258,0.198044623,1619,612,0.209605296,0.226600985
8,3,0.164141953,0.170843776,0.174674958,755,1020,0.107609327,0.189781022
3,4,0.179017013,0.13911887,0.172954642,1727,352,0.307938035,0.105517573
10,7,0.188744508,0.21881582,0.123903285,1130,300,0.107609327,0.221264368
11,2,0.188744508,0.21881582,0.169817927,1130,862,0.107609327,0.221264368
3,4,0.137856629,0.195259594,0.180762852,913,425,0.107609327,0.150862069
5,6,0.253760206,0.170843776,0.234,920,184,0.107609327,0.172995781
9,5,0.179017013,0.16878865,0.240156879,1930,346,0.307938035,0.137992832
9,6,0.200784094,0.19000278,0.172954642,800,234,0.107609327,0.204266831
3,5,0.179017013,0.158739963,0.223529412,1351,840,0.209605296,0.118161926
4,6,0.188744508,0.195227766,0.204255319,2000,1034,0.307938035,0.203092784
12,7,0.193371815,0.195102041,0.211971026,1400,1090,0.209605296,0.178907721
5,7,0.188744508,0.196296296,0.198044623,730,137,0.107609327,0.239028914
9,4,0.193371815,0.216216216,0.234627832,1045,247,0.107609327,0.22022022
10,7,0.257645701,0.195259594,0.169817927,1920,2475,0.307938035,0.25891182
9,4,0.227520436,0.201082753,0.161744023,836,386,0.107609327,0.18128655
4,2,0.213267204,0.173469388,0.205048944,1719,313,0.307938035,0.154412181
8,2,0.265797392,0.198960499,0.231961045,830,731,0.107609327,0.259459455
6,3,0.156283375,0.224489796,0.171803653,1305,529,0.209605296,0.214225689
4,6,0.164141953,0.160886868,0.194444444,1055,1087,0.107609327,0.145833333
7,3,0.164141953,0.244406196,0.205048944,1936,759,0.307938035,0.20212766
3,6,0.188744508,0.195227766,0.240449438,1450,1023,0.209605296,0.203092784
10,1,0.265797392,0.253932584,0.219546742,1010,951,0.107609327,0.289203052
10,1,0.188744508,0.21881582,0.181655481,1010,1620,0.107609327,0.221264368
6,4,0.193371815,0.163814181,0.182578397,530,475,0.107609327,0.133333991
5,6,0.193371815,0.198960499,0.18327606,1830,696,0.307938035,0.209302326
3,6,0.253760206,0.195259594,0.181617647,830,2153,0.107609327,0.163461539
8,7,0.164141953,0.198960499,0.182578397,2110,214,0.307938035,0.188465175
1,5,0.193371815,0.263761468,0.242339833,1900,197,0.307938035,0.28229665
5,1,0.164141953,0.198960499,0.236299529,1226,442,0.209605296,0.188465175
12,7,0.188744508,0.209064327,0.280818414,1824,2521,0.307938035,0.092184901
9,7,0.156283375,0.170843776,0.170542636,1438,610,0.209605296,0.165983607
1,2,0.187981127,0.195102041,0.231961045,1145,190,0.107609327,0.12961024
7,6,0.213325183,0.263761468,0.14415019,1306,865,0.209605296,0.327185865
12,3,0.213325183,0.194444444,0.148769076,901,1266,0.107609327,0.09393202
8,2,0.179017013,0.181873112,0.174674958,1622,489,0.209605296,0.185345869
1,3,0.156283375,0.175956284,0.194610778,1550,306,0.209605296,0.181818207
1,3,0.179017013,0.16878865,0.280818414,930,337,0.107609327,0.137992832
1,3,0.253760206,0.262749446,0.171803653,1830,986,0.307938035,0.326890756
7,1,0.164141953,0.189175258,0.16384535,900,547,0.107609327,0.165355073
10,7,0.188744508,0.201082753,0.207186974,709,2227,0.107609327,0.152777778
4,7,0.193371815,0.201082753,0.172413793,1155,628,0.209605296,0.223931624
3,2,0.193371815,0.229000884,0.222506394,610,1075,0.107609327,0.253776435
9,5,0.253760206,0.26082578,0.1875,1135,328,0.107609327,0.277970012
5,4,0.164141953,0.198960499,0.217485863,1555,404,0.209605296,0.188465175
8,7,0.164141953,0.266837716,0.16384535,700,594,0.107609327,0.159235713
9,6,0.164141953,0.195259594,0.219789132,1820,1521,0.307938035,0.192139738
4,3,0.193371815,0.210227273,0.219047619,1505,436,0.107609327,0.239700375
12,3,0.188744508,0.195227766,0.280818414,1630,2565,0.209605296,0.203092784
5,7,0.193371815,0.165354331,0.211971026,2050,763,0.307938035,0.176870814
6,2,0.179017013,0.21881582,0.184684689,1928,594,0.307938035,0.177362894
4,1,0.193371815,0.229000884,0.159246575,630,829,0.107609327,0.253776435
4,3,0.213267204,0.224489796,0.219546742,736,212,0.107609327,0.184435774
7,1,0.265797392,0.17172702,0.172413793,1440,483,0.209605296,0.235087052
1,2,0.164141953,0.175956284,0.233480176,855,120,0.107609327,0.185406699
12,1,0.227520436,0.125,0.181655481,1009,479,0.107609327,0.212690134
5,2,0.188744508,0.18537415,0.193975904,615,1091,0.107609327,0.138897841
8,4,0.137856629,0.142857145,0.181655481,549,610,0.107609327,0.109359555
7,6,0.193371815,0.218421053,0.248186946,2000,1167,0.307938035,0.217307692
6,3,0.213325183,0.135937826,0.184792686,900,1250,0.107609327,0.135937826
12,2,0.193371815,0.100238663,0.117048346,2000,100,0.307938035,0.080645169
6,4,0.253760206,0.18494152,0.198044623,1850,1440,0.307938035,0.232858991
3,1,0.179017013,0.225241546,0.2,1210,468,0.209605296,0.216931216
1,3,0.253760206,0.165354331,0.231961045,620,1616,0.209605296,0.236514401
11,1,0.200784094,0.195259594,0.16923077,1145,2378,0.107609327,0.15864856
1,6,0.193371815,0.171467764,0.219047619,1035,461,0.107609327,0.169863014
11,3,0.179017013,0.234011628,0.246985613,2059,263,0.307938035,0.243420969
4,6,0.253760206,0.161234991,0.214473684,625,1095,0.107609327,0.195312561
12,6,0.164141953,0.244406196,0.16384535,530,404,0.107609327,0.20212766
10,1,0.188744508,0.201082753,0.280818414,800,414,0.107609327,0.152777778
7,3,0.213267204,0.174603175,0.205048944,1704,437,0.307938035,0.175598428
12,1,0.257645701,0.195259594,0.169817927,905,2475,0.107609327,0.25891182
7,4,0.200784094,0.207460399,0.1360799,1138,2398,0.107609327,0.191011237
7,4,0.253760206,0.170843776,0.198044623,1800,733,0.307938035,0.172995781
11,1,0.187981127,0.262749446,0.193110511,1016,354,0.107609327,0.173913043
3,5,0.179017013,0.254381325,0.198044623,1310,84,0.209605296,0.240885637
9,1,0.193371815,0.189175258,0.18327606,1820,1218,0.307938035,0.173160173
8,4,0.137856629,0.206087824,0.205048944,1959,399,0.307938035,0.142857143
9,6,0.200784094,0.115591398,0.200752823,1317,2562,0.209605296,0.177776236
7,2,0.253760206,0.167164179,0.214473684,1848,546,0.307938035,0.204238497
8,5,0.193371815,0.210227273,0.176846591,610,998,0.107609327,0.239700375
4,2,0.187981127,0.223999292,0.198044623,745,196,0.107609327,0.16959455
1,1,0.193371815,0.132275132,0.181617647,850,646,0.107609327,0.137130802
7,1,0.193371815,0.156862745,0.182578397,1100,527,0.107609327,0.194427485
8,2,0.156283375,0.183190648,0.16384535,1856,551,0.307938035,0.16424078
8,4,0.156283375,0.151515152,0.199887704,1140,589,0.107609327,0.158427941
4,1,0.179017013,0.16878865,0.280818414,2118,337,0.307938035,0.137992832
9,1,0.188744508,0.225241546,0.207186974,1055,1400,0.107609327,0.221674877
6,7,0.193371815,0.201082753,0.150485437,1250,226,0.209605296,0.223931624
1,5,0.187981127,0.212464864,0.231961045,1411,408,0.209605296,0.254578508
10,1,0.200784094,0.132275132,0.172954642,600,672,0.107609327,0.167251495
4,5,0.193371815,0.132275132,0.220913108,910,446,0.107609327,0.137130802
4,7,0.179017013,0.165354331,0.172954642,915,129,0.107609327,0.116959087
12,1,0.193371815,0.218421053,0.1875,1235,849,0.209605296,0.217307692
7,4,0.193371815,0.16878865,0.194915254,1840,1363,0.307938035,0.211640212
7,2,0.164141953,0.125,0.174674958,621,626,0.107609327,0.022656114
5,5,0.193371815,0.195102041,0.209251101,1520,1162,0.209605296,0.178907721
6,1,0.253760206,0.16878865,0.211971026,1945,236,0.307938035,0.20045045
3,1,0.137856629,0.22991128,0.234,1320,867,0.209605296,0.132
10,6,0.193371815,0.153198653,0.181617647,1400,338,0.209605296,0.125000012
9,2,0.187981127,0.22991128,0.174674958,1356,334,0.209605296,0.236220472
11,1,0.164141953,0.234011628,0.174674958,1159,1532,0.107609327,0.133803141
3,6,0.253760206,0.181372549,0.214473684,1800,328,0.307938035,0.22823851
4,4,0.253760206,0.262749446,0.220913108,1238,1171,0.209605296,0.326890756
2,3,0.164141953,0.263761468,0.16384535,1640,581,0.209605296,0.197604791
7,1,0.188744508,0.227874564,0.172413793,1005,1491,0.107609327,0.099840251
6,4,0.213267204,0.171091445,0.219546742,1555,576,0.307938035,0.135400797
11,6,0.227520436,0.201082753,0.199386503,1604,486,0.209605296,0.18128655
7,7,0.187981127,0.22991128,0.233480176,1505,137,0.209605296,0.236220472
5,6,0.188744508,0.206087824,0.172413793,730,1754,0.107609327,0.127167646
9,4,0.193371815,0.197459584,0.176846591,1525,255,0.209605296,0.228811867
7,3,0.193371815,0.173010381,0.186138614,840,979,0.107609327,0.175090253
3,1,0.156283375,0.170843776,0.221518987,1200,660,0.107609327,0.165983607
10,2,0.164141953,0.198960499,0.231961045,1731,731,0.307938035,0.188465175
8,6,0.188744508,0.21881582,0.183098592,1740,616,0.307938035,0.221264368
4,3,0.164141953,0.195259594,0.1875,730,828,0.107609327,0.192139738
1,2,0.227520436,0.22991128,0.248186946,512,1182,0.107609327,0.297871787
6,4,0.164141953,0.198960499,0.14415019,1342,304,0.209605296,0.188465175
7,4,0.179017013,0.195102041,0.209183673,859,958,0.107609327,0.259151819
10,4,0.188744508,0.21881582,0.231961045,1758,641,0.307938035,0.221264368
12,7,0.179017013,0.175956284,0.180762852,1020,95,0.107609327,0.195266272
11,3,0.253760206,0.229000884,0.231961045,519,929,0.107609327,0.20994475
8,5,0.164141953,0.160886868,0.193975904,1045,1034,0.107609327,0.145833333
6,4,0.193371815,0.147994467,0.172413793,1410,948,0.209605296,0.143529412
6,2,0.193371815,0.153198653,0.181617647,1200,338,0.209605296,0.125000012
7,6,0.187981127,0.266837716,0.182578397,1450,806,0.209605296,0.178571429
7,7,0.187981127,0.262749446,0.209386282,1448,237,0.209605296,0.173913043
3,3,0.193371815,0.161234991,0.182578397,700,822,0.107609327,0.144104804
1,4,0.213267204,0.142857145,0.219546742,803,515,0.107609327,0.12212674
9,1,0.253760206,0.18494152,0.198044623,1215,1440,0.209605296,0.232858991
7,2,0.193371815,0.229000884,0.16384535,1100,406,0.107609327,0.253776435
10,7,0.164141953,0.244406196,0.16384535,1759,404,0.307938035,0.20212766
8,5,0.257645701,0.16878865,0.207186974,2055,2454,0.404553415,0.166666738
7,2,0.193371815,0.198960499,0.205731832,1255,484,0.209605296,0.209302326
9,2,0.193371815,0.147994467,0.220913108,900,417,0.107609327,0.143529412
9,7,0.193371815,0.138636364,0.211971026,1555,223,0.209605296,0.10877193
5,2,0.193371815,0.234011628,0.181617647,715,304,0.107609327,0.247524752
6,1,0.193371815,0.195102041,0.220913108,1400,1164,0.209605296,0.178907721
12,1,0.193371815,0.244406196,0.174674958,1125,1310,0.107609327,0.23816568
12,3,0.253760206,0.16878865,0.199887704,800,2475,0.107609327,0.20045045
8,6,0.193371815,0.147994467,0.150485437,705,342,0.107609327,0.143529412
1,2,0.253760206,0.196296296,0.231961045,1516,931,0.209605296,0.191255622
10,1,0.188744508,0.221568627,0.193975904,1354,861,0.209605296,0.150119403
1,1,0.179017013,0.151915456,0.169817927,600,373,0.107609327,0.174603765
6,5,0.253760206,0.26082578,0.181818257,1459,460,0.209605296,0.277970012
1,2,0.253760206,0.16878865,0.231961045,1344,1235,0.209605296,0.20045045
2,6,0.193371815,0.227874564,0.228571429,2040,159,0.307938035,0.242802303
4,1,0.253760206,0.26082578,0.231961045,927,936,0.107609327,0.277970012
8,5,0.193371815,0.151915456,0.220913108,1000,480,0.107609327,0.153658537
7,2,0.164141953,0.198960499,0.205731832,1405,484,0.209605296,0.188465175
9,1,0.164141953,0.197492163,0.16384535,805,761,0.107609327,0.119190886
6,2,0.193371815,0.185592186,0.242339833,605,781,0.107609327,0.187335092
8,7,0.187981127,0.262749446,0.163090129,1353,1048,0.209605296,0.173913043
3,7,0.193371815,0.185592186,0.211971026,1850,1235,0.307938035,0.187335092
8,3,0.164141953,0.138613861,0.16384535,1615,332,0.209605296,0.066558524
4,1,0.188744508,0.225241546,0.170542636,1805,837,0.307938035,0.221674877
11,6,0.257645701,0.195259594,0.280818414,1000,2586,0.107609327,0.25891182
6,2,0.164141953,0.262749446,0.234,1859,1562,0.307938035,0.142011853
12,5,0.187981127,0.262749446,0.186822649,1755,767,0.307938035,0.173913043
12,6,0.253760206,0.16878865,0.205731832,1750,1592,0.307938035,0.20045045
7,4,0.193371815,0.163090129,0.211971026,1515,231,0.209605296,0.166666667
10,5,0.193371815,0.100840336,0.1360799,1350,163,0.209605296,0.033945579
8,7,0.193371815,0.225241546,0.172413793,1140,862,0.107609327,0.10264394
6,2,0.213325183,0.179357501,0.301584728,849,917,0.107609327,0.219149504
4,6,0.187981127,0.262749446,0.18327606,1841,247,0.107609327,0.173913043
7,1,0.193371815,0.185592186,0.219789132,2240,148,0.107609327,0.187335092
5,5,0.164141953,0.198960499,0.222506394,2255,669,0.307938035,0.188465175
8,4,0.179017013,0.175956284,0.159246575,1415,155,0.209605296,0.195266272
2,7,0.12632594,0.112195123,0.1360799,1909,102,0.307938035,0.11712618
1,6,0.227520436,0.263761468,0.181655481,1607,1076,0.209605296,0.276056338
9,1,0.193371815,0.151915456,0.169817927,705,373,0.107609327,0.153658537
12,7,0.137856629,0.171467764,0.181655481,700,1107,0.107609327,0.19395984
8,4,0.193371815,0.151915456,0.211971026,1840,397,0.307938035,0.153658537
10,2,0.253760206,0.262749446,0.181617647,1635,868,0.209605296,0.326890756
11,7,0.164141953,0.225241546,0.181655481,1415,1416,0.209605296,0.194915441
8,1,0.193371815,0.191876751,0.222506394,2035,475,0.307938035,0.185028249
9,2,0.193371815,0.218421053,0.16384535,735,591,0.107609327,0.217307692
1,6,0.193371815,0.216216216,0.16384535,1355,721,0.209605296,0.22022022
12,7,0.188744508,0.234011628,0.198044623,1057,1723,0.107609327,0.185897451
5,3,0.164141953,0.16878865,0.209251101,1259,2239,0.209605296,0.163599182
6,1,0.12632594,0.115591398,0.1360799,1900,100,0.307938035,0.153846169
12,1,0.253760206,0.262749446,0.181655481,1923,1389,0.307938035,0.326890756
10,3,0.188744508,0.263761468,0.193975904,700,966,0.107609327,0.1262315
5,5,0.265797392,0.207460399,0.185676393,515,363,0.107609327,0.471737923
7,3,0.156283375,0.197459584,0.181655481,600,431,0.107609327,0.211535483
5,1,0.193371815,0.167464115,0.242339833,1230,1136,0.209605296,0.183602347
10,5,0.137856629,0.170843776,0.206270627,1057,335,0.107609327,0.127659574
8,1,0.253760206,0.197492163,0.214473684,1347,940,0.209605296,0.362731719
6,7,0.188744508,0.225241546,0.230671195,946,2070,0.107609327,0.221674877
3,2,0.164141953,0.198960499,0.171803653,2055,594,0.307938035,0.188465175
8,1,0.137856629,0.206087824,0.214473684,745,728,0.107609327,0.142857143
4,6,0.179017013,0.22991128,0.184792686,2020,160,0.307938035,0.233243968
5,2,0.156283375,0.1626505,0.199887704,1546,189,0.209605296,0.167251495
2,2,0.188744508,0.225241546,0.248186946,1827,966,0.307938035,0.221674877
1,1,0.253760206,0.198960499,0.198044623,615,606,0.107609327,0.319532727
4,3,0.188744508,0.244406196,0.193975904,1315,854,0.209605296,0.218446602
9,3,0.164141953,0.175956284,0.207186974,710,488,0.107609327,0.185406699
5,4,0.253760206,0.209064327,0.217485863,848,861,0.107609327,0.235955056
5,1,0.164141953,0.198960499,0.178984862,1705,591,0.307938035,0.188465175
7,6,0.253760206,0.229000884,0.181617647,1800,1788,0.307938035,0.20994475
12,7,0.137856629,0.170843776,0.219546742,610,96,0.107609327,0.127659574
12,1,0.213325183,0.171717172,0.301584728,1428,920,0.209605296,0.210259583
6,3,0.193371815,0.18494152,0.169817927,1220,370,0.209605296,0.197228145
8,4,0.200784094,0.209865859,0.161744023,622,696,0.107609327,0.234210526
7,6,0.164141953,0.198960499,0.194915254,1650,692,0.209605296,0.188465175
2,4,0.200784094,0.209865859,0.117048346,835,2640,0.107609327,0.234210526
1,3,0.193371815,0.227874564,0.224489796,2055,946,0.307938035,0.242802303
11,5,0.164141953,0.175956284,0.181655481,1416,502,0.209605296,0.185406699
9,1,0.179017013,0.21881582,0.076333498,810,458,0.107609327,0.177362894
5,4,0.188744508,0.244406196,0.207186974,1436,937,0.209605296,0.218446602
8,4,0.164141953,0.198960499,0.185520362,1510,903,0.307938035,0.188465175
5,3,0.193371815,0.132275132,0.181617647,1945,646,0.307938035,0.137130802
5,7,0.188744508,0.207460399,0.103960397,855,2367,0.107609327,0.171232877
1,7,0.164141953,0.16878865,0.211971026,1540,236,0.209605296,0.163599182
10,3,0.193371815,0.153198653,0.219789132,930,1209,0.107609327,0.125000012
10,7,0.179017013,0.139175259,0.200752823,1137,873,0.107609327,0.205443743
9,2,0.179017013,0.191616769,0.144570707,1235,501,0.209605296,0.173931229
7,7,0.164141953,0.263761468,0.16384535,1107,581,0.107609327,0.197604791
3,2,0.257645701,0.263761468,0.199887704,805,1069,0.107609327,0.293233083
3,4,0.193371815,0.169960474,0.219789132,1020,528,0.107609327,0.145038973
10,4,0.253760206,0.18494152,0.205048944,901,1979,0.107609327,0.232858991
1,7,0.188744508,0.176470588,0.172413793,1610,1414,0.209605296,0.189004586
11,5,0.227520436,0.170843776,0.248186946,1854,1076,0.307938035,0.222218615
2,5,0.164141953,0.242937846,0.16384535,545,453,0.107609327,0.149557659
9,1,0.193371815,0.100238663,0.117048346,1400,100,0.209605296,0.080645169
7,1,0.188744508,0.22776735,0.193975904,500,316,0.107609327,0.217013224
4,6,0.156283375,0.195259594,0.207272727,800,718,0.107609327,0.144032922
6,1,0.187981127,0.262749446,0.219789132,1255,190,0.209605296,0.173913043
2,2,0.188744508,0.262749446,0.280818414,1940,1464,0.307938035,0.223880311
6,5,0.188744508,0.21881582,0.194187583,1926,909,0.307938035,0.221264368
12,3,0.193371815,0.21881582,0.194187583,2050,909,0.307938035,0.244728916
12,5,0.253760206,0.209064327,0.240449438,1855,951,0.307938035,0.235955056
7,5,0.253760206,0.26082578,0.171803653,1300,500,0.209605296,0.277970012
8,1,0.253760206,0.179347826,0.198044623,1710,413,0.307938035,0.157344635
2,4,0.164141953,0.22991128,0.174674958,1015,334,0.107609327,0.161849719
10,3,0.193371815,0.16878865,0.178984862,1350,1750,0.209605296,0.211640212
12,7,0.187981127,0.262749446,0.274792636,1021,312,0.107609327,0.173913043
7,2,0.188744508,0.225241546,0.280321328,2024,316,0.307938035,0.221674877
1,2,0.193371815,0.229000884,0.21021021,930,1053,0.107609327,0.253776435
6,5,0.193371815,0.181372549,0.172413793,1205,1447,0.209605296,0.058758928
3,5,0.253760206,0.22991128,0.224489796,659,1197,0.107609327,0.27027027
2,1,0.193371815,0.21881582,0.199386503,2005,349,0.307938035,0.244728916
7,1,0.193371815,0.21881582,0.206270627,1525,1290,0.209605296,0.244728916
8,5,0.164141953,0.160886868,0.171803653,1245,528,0.209605296,0.145833333
11,4,0.193371815,0.169139466,0.194915254,1415,718,0.209605296,0.232258018
11,2,0.193371815,0.18494152,0.144570707,1555,507,0.209605296,0.197228145
7,1,0.253760206,0.175956284,0.231961045,1200,986,0.107609327,0.170229918
6,1,0.164141953,0.198960499,0.209251101,1015,356,0.107609327,0.188465175
5,1,0.187981127,0.262749446,0.21474359,1258,175,0.209605296,0.173913043
10,4,0.164141953,0.198960499,0.257142496,2050,782,0.307938035,0.188465175
2,1,0.193371815,0.18494152,0.176846591,1840,1999,0.307938035,0.197228145
6,1,0.179017013,0.19395984,0.231961045,1816,102,0.307938035,0.21432142
11,7,0.193371815,0.163090129,0.181617647,655,355,0.107609327,0.166666667
9,1,0.179017013,0.165354331,0.161744023,610,569,0.107609327,0.116959087
9,5,0.253760206,0.172093023,0.214473684,505,157,0.404553415,0.204102505
