month,day_of_week,op_unique_carrier,origin,dest,crs_dep_time,distance
10,1,13,204,69,1610,584.0
12,2,8,43,80,1027,752.0
3,1,8,294,90,1418,364.0
12,5,2,84,291,1622,1670.0
10,4,8,71,90,657,693.0
12,4,4,223,67,2050,622.0
9,6,3,5,43,1420,91.0
9,5,11,97,131,1001,287.0
11,6,13,116,290,1630,895.0
9,2,1,181,169,657,2475.0
11,6,13,262,55,555,327.0
4,4,5,204,90,1751,797.0
6,3,14,190,326,1859,1231.0
12,3,1,246,69,730,1773.0
10,2,11,179,286,1800,314.0
3,2,11,293,125,1910,733.0
2,5,11,235,41,730,409.0
7,1,4,291,180,1410,954.0
7,1,0,52,189,600,258.0
5,5,3,190,20,709,762.0
3,7,13,179,70,1240,1771.0
2,2,2,291,246,1148,1107.0
4,3,1,69,221,1650,708.0
5,1,13,55,14,840,289.0
11,4,12,41,235,1250,409.0
8,4,12,235,22,2105,977.0
2,5,14,33,86,1635,653.0
11,4,4,53,20,1410,712.0
7,7,12,179,235,1440,1514.0
3,7,12,181,89,2010,862.0
3,1,11,291,125,720,224.0
9,4,9,157,212,1350,964.0
7,5,13,246,42,1830,735.0
11,7,11,42,299,809,523.0
9,5,13,89,96,1800,589.0
12,4,13,53,55,1115,281.0
12,2,4,223,213,830,297.0
5,7,1,90,337,831,641.0
11,7,9,291,178,1945,867.0
3,1,13,89,42,1455,649.0
4,1,14,162,86,915,500.0
3,7,13,20,147,1400,696.0
9,2,11,185,89,1055,280.0
12,3,13,190,203,915,725.0
10,4,8,35,90,1355,1081.0
6,2,13,200,54,1400,1354.0
5,7,13,281,293,2035,447.0
9,6,4,223,264,710,1136.0
5,5,2,43,243,1920,2537.0
7,5,13,304,281,600,480.0
7,1,1,245,251,1651,268.0
7,2,0,169,169,1038,828.0
3,4,11,291,257,940,172.0
1,3,3,108,117,1905,1065.0
8,4,13,84,161,2000,755.0
8,3,11,159,89,1435,458.0
2,4,10,69,51,1115,675.0
7,7,13,55,80,925,430.0
9,4,13,246,125,1900,1020.0
9,5,11,246,2,1910,328.0
9,3,1,235,90,1218,802.0
3,7,1,69,323,809,507.0
8,5,12,108,90,1537,1372.0
2,7,5,201,268,1004,534.0
11,4,13,89,190,1355,854.0
12,1,4,243,291,700,129.0
5,3,11,20,285,2055,566.0
12,5,9,116,251,1850,994.0
5,3,4,181,282,840,1211.0
2,7,13,312,55,645,738.0
9,6,11,293,281,1655,447.0
8,3,1,245,293,1900,2521.0
3,7,6,292,122,700,870.0
11,3,4,223,281,850,1532.0
11,7,11,235,41,1755,409.0
7,3,11,78,235,1741,416.0
8,4,10,320,245,815,228.0
8,5,6,22,178,1225,1090.0
10,6,4,227,20,1059,317.0
1,2,13,148,203,1135,937.0
3,2,11,125,223,1215,284.0
7,7,14,213,245,1013,690.0
7,5,10,69,114,2300,118.0
5,7,10,33,69,1704,350.0
2,1,1,212,90,700,1121.0
9,4,11,320,223,640,860.0
6,7,9,27,227,1128,664.0
7,5,4,234,302,600,558.0
6,4,1,246,106,1008,952.0
11,3,0,170,276,1655,264.0
3,2,13,299,306,2020,342.0
4,4,13,242,55,1135,883.0
7,5,9,20,200,1826,404.0
11,7,12,293,291,1850,679.0
9,1,9,179,97,2200,1749.0
9,3,14,133,109,700,605.0
3,4,4,97,246,855,1671.0
2,2,10,0,69,1742,481.0
9,1,4,302,212,2305,2088.0
4,1,12,251,156,1640,1117.0
4,3,13,246,304,550,647.0
11,3,4,223,180,2150,1535.0
7,3,12,108,301,800,1608.0
11,7,12,89,156,745,862.0
12,3,4,84,20,800,721.0
4,4,13,281,246,1220,304.0
8,5,5,223,89,600,680.0
8,7,4,190,235,1730,733.0
1,7,1,332,69,959,177.0
10,7,5,89,86,1134,1476.0
6,2,13,179,54,1900,223.0
4,7,8,130,235,600,173.0
6,5,1,63,90,701,987.0
5,7,11,137,302,545,463.0
1,5,5,325,323,1813,955.0
1,3,4,97,293,2040,2079.0
4,4,1,281,90,707,1171.0
11,6,13,55,323,1630,842.0
8,5,2,146,17,2107,2777.0
7,5,13,181,22,610,1242.0
10,2,9,190,156,950,1416.0
11,6,11,243,291,1534,129.0
1,5,7,230,145,2045,100.0
3,5,11,291,286,730,847.0
3,2,13,190,312,1050,888.0
5,2,3,116,169,2059,1069.0
8,4,10,276,86,1726,296.0
12,1,10,86,320,1000,298.0
10,7,13,200,279,1110,1155.0
6,7,12,235,293,1050,1846.0
6,1,12,293,251,2245,2254.0
2,4,13,204,55,1435,611.0
5,7,1,69,97,1302,500.0
2,6,14,290,235,1230,286.0
2,1,5,325,323,1733,955.0
7,6,3,201,271,1204,667.0
8,4,13,179,312,1855,1371.0
8,3,12,157,212,1705,964.0
2,1,1,90,125,1007,1477.0
9,7,3,116,271,2000,805.0
1,1,12,89,80,940,1069.0
11,5,10,162,245,1107,588.0
10,3,13,204,84,1840,793.0
5,1,14,170,283,1430,718.0
5,2,2,291,111,1759,1533.0
4,4,1,90,89,830,641.0
4,4,4,246,291,1535,1107.0
10,5,1,90,41,832,631.0
11,4,12,157,291,945,1874.0
3,5,4,302,281,1720,626.0
3,2,12,90,109,800,1372.0
8,1,12,157,234,1955,1334.0
8,4,13,201,161,755,829.0
5,7,12,201,109,704,937.0
2,5,4,41,43,1945,942.0
10,2,0,170,69,1435,541.0
8,3,3,190,242,930,1035.0
11,7,5,246,200,2359,1849.0
11,1,2,28,17,1245,399.0
11,3,13,74,178,1450,604.0
2,1,13,20,168,1055,270.0
5,2,1,274,246,1253,601.0
1,3,10,97,245,543,453.0
4,5,12,235,189,900,733.0
10,1,3,43,323,1003,1185.0
5,7,0,79,20,1300,83.0
11,4,4,97,69,1015,500.0
3,2,4,20,178,835,1747.0
1,3,11,223,205,900,700.0
12,7,13,200,84,835,461.0
9,3,11,89,128,1330,212.0
3,4,0,97,61,1550,505.0
5,4,8,123,90,1539,404.0
8,2,8,206,235,1226,491.0
10,1,3,46,169,345,1576.0
5,5,4,108,97,1755,488.0
12,7,4,97,235,1802,235.0
9,4,3,43,169,1130,187.0
1,1,11,243,291,1645,129.0
1,2,11,223,290,1245,604.0
3,7,8,235,187,1409,323.0
12,6,13,146,230,1805,100.0
12,1,1,306,246,645,338.0
11,7,11,288,235,1353,528.0
9,3,9,251,200,1249,834.0
11,6,13,41,245,1435,675.0
4,3,2,291,41,2331,1978.0
4,2,13,41,67,1305,448.0
9,5,2,243,281,1830,933.0
9,6,1,212,200,1942,192.0
5,1,14,70,97,1820,155.0
1,3,11,158,156,634,542.0
10,4,13,55,312,740,738.0
12,3,2,274,291,1501,564.0
12,1,14,190,41,1715,764.0
11,4,1,314,169,1432,1623.0
12,6,9,235,90,2108,802.0
7,4,6,285,310,1300,1009.0
5,5,0,170,276,1345,264.0
11,1,13,41,86,1030,562.0
1,2,11,278,223,1753,76.0
5,3,13,224,147,1035,302.0
9,2,13,89,312,820,770.0
12,1,0,69,20,1707,226.0
6,6,13,200,246,1220,1044.0
5,4,14,108,63,1059,628.0
3,4,11,246,286,1413,509.0
5,1,4,89,223,1745,680.0
12,3,0,20,79,1025,83.0
11,1,11,112,281,600,314.0
6,3,11,98,89,1827,638.0
10,1,13,89,199,1215,533.0
3,1,4,293,97,1618,2079.0
4,2,9,181,302,1940,590.0
7,3,13,41,200,2055,616.0
2,1,4,124,291,500,224.0
4,3,13,323,70,1835,829.0
11,6,13,246,302,2135,507.0
6,7,13,146,191,1840,102.0
4,2,14,70,43,1250,640.0
5,1,13,148,41,1420,670.0
11,5,13,235,84,1345,798.0
3,7,13,70,200,1120,802.0
3,5,8,41,212,1110,806.0
6,7,13,304,243,1540,479.0
5,7,8,235,332,1531,475.0
1,4,6,179,215,705,1376.0
9,3,12,251,156,1658,1117.0
8,1,13,323,312,1900,869.0
2,4,1,22,90,1430,190.0
12,2,4,20,136,2259,153.0
3,5,11,235,213,1945,67.0
11,3,13,179,147,1805,1235.0
12,4,3,116,169,2015,1069.0
5,5,5,293,89,2050,967.0
9,3,1,169,86,1928,634.0
4,7,12,235,306,1938,1726.0
12,6,4,20,245,2050,666.0
10,1,12,157,154,1826,1190.0
5,3,1,246,69,2212,1773.0
6,1,13,20,84,925,721.0
11,5,8,67,235,1915,316.0
12,5,4,20,281,1925,1892.0
7,5,13,179,327,1255,365.0
11,6,13,2,190,1720,664.0
5,1,14,245,189,852,96.0
9,4,13,190,89,1655,1620.0
6,6,8,90,147,1220,247.0
7,7,5,55,323,2143,842.0
3,3,10,262,86,921,356.0
9,3,14,235,290,1750,286.0
3,4,11,181,56,805,902.0
7,2,4,57,20,1735,192.0
12,7,1,69,89,1303,1337.0
8,5,13,148,231,2125,419.0
12,5,4,214,20,1124,442.0
6,5,0,223,205,915,700.0
1,2,11,37,223,1450,199.0
6,4,13,229,281,905,446.0
10,5,13,69,41,1045,328.0
7,5,2,291,90,906,1660.0
3,7,13,246,203,1335,1444.0
3,3,8,1,90,511,158.0
3,4,13,262,55,1500,327.0
5,1,13,179,2,810,486.0
2,5,11,281,293,2055,447.0
11,7,13,323,84,615,917.0
10,6,13,148,104,845,677.0
10,4,4,97,200,1555,957.0
8,5,11,199,235,730,222.0
7,3,4,20,100,1559,240.0
11,5,0,170,80,1450,589.0
11,3,12,157,180,2200,1379.0
9,6,11,304,180,600,373.0
10,3,12,293,281,1320,447.0
3,1,7,192,145,1955,102.0
12,1,1,212,22,2126,1103.0
11,4,14,190,97,940,502.0
12,7,2,323,281,1743,2087.0
10,2,8,188,90,517,785.0
4,4,13,191,178,1810,231.0
10,5,13,169,84,1055,907.0
10,5,12,20,156,937,689.0
3,4,12,89,22,2047,775.0
6,2,12,89,323,940,1506.0
1,4,4,245,20,1130,666.0
10,5,11,235,332,725,475.0
3,7,2,175,299,1100,2384.0
11,1,3,116,14,1335,1204.0
3,5,13,86,262,1110,356.0
11,5,13,299,190,1245,324.0
3,4,12,265,89,823,300.0
11,4,1,246,235,1950,1440.0
8,7,13,310,41,1415,648.0
12,2,1,190,235,901,733.0
7,6,11,293,42,1933,522.0
12,6,4,89,189,715,1620.0
9,6,12,181,43,840,2611.0
4,1,1,181,230,1711,2486.0
3,4,11,302,329,2120,175.0
4,4,13,20,168,2145,270.0
6,4,1,170,180,1725,2475.0
11,4,11,291,125,1715,224.0
7,1,13,290,89,600,1024.0
3,2,9,22,117,1828,1105.0
11,5,4,90,97,1136,986.0
1,6,11,306,327,1047,417.0
2,3,4,129,20,1040,352.0
7,4,1,223,90,1907,852.0
2,3,9,116,180,1952,2343.0
12,3,9,190,117,1630,1076.0
6,5,3,268,43,1530,612.0
9,7,13,22,200,1135,994.0
10,4,4,20,271,1955,481.0
8,7,13,223,246,620,1276.0
8,5,4,124,223,1405,1175.0
10,5,5,20,89,1617,1199.0
9,1,13,158,312,1650,392.0
10,2,2,22,291,1305,1770.0
5,6,1,103,90,1709,551.0
7,1,11,105,291,521,234.0
4,5,0,206,189,1721,963.0
11,2,13,86,84,1755,1184.0
7,7,13,148,136,1100,845.0
11,1,9,236,43,1235,468.0
6,1,10,262,245,1633,237.0
9,6,1,90,20,1908,731.0
2,3,13,141,89,1150,141.0
8,3,1,90,231,1239,175.0
7,3,2,291,17,1500,1448.0
4,3,4,43,212,1730,1258.0
12,3,13,148,224,2050,302.0
9,2,4,293,223,1215,1589.0
4,1,2,17,291,1100,1448.0
8,4,13,86,203,1535,601.0
4,5,14,235,64,1313,196.0
4,7,1,69,282,1015,1095.0
12,7,2,17,291,1725,1448.0
3,2,12,157,90,721,224.0
1,5,1,112,246,1922,493.0
1,1,4,242,20,1235,545.0
8,5,9,116,156,2206,966.0
10,4,2,86,243,1830,2350.0
6,5,13,312,200,1415,882.0
7,5,11,246,104,1855,347.0
2,2,11,89,187,1025,1086.0
4,2,12,235,312,1424,258.0
2,4,1,90,101,1439,721.0
11,4,4,190,224,1046,1183.0
4,2,1,246,90,500,868.0
6,2,13,20,89,1400,1199.0
12,1,12,86,235,1300,612.0
8,7,9,201,236,1631,655.0
4,5,4,17,291,608,1448.0
5,5,4,246,169,2239,2153.0
10,7,10,245,32,1606,473.0
6,6,14,70,245,800,406.0
7,2,14,43,251,1925,496.0
12,4,6,179,158,1908,538.0
5,5,13,20,323,1745,406.0
4,2,12,157,281,2030,1303.0
12,2,12,108,180,1200,2454.0
5,3,12,108,212,700,1085.0
4,1,13,204,168,1535,849.0
9,7,4,302,180,1100,590.0
10,4,12,243,109,2155,2434.0
5,5,3,86,301,800,1554.0
12,5,4,201,223,1610,1310.0
8,3,1,90,157,1636,328.0
2,1,11,223,3,1245,257.0
3,2,11,235,213,1035,67.0
2,2,13,274,281,1545,488.0
9,4,11,38,291,520,93.0
1,4,9,179,205,545,1416.0
3,2,4,90,189,1907,1389.0
1,1,1,63,90,706,987.0
1,4,14,190,236,751,296.0
1,7,2,167,293,1401,737.0
10,6,0,51,20,1508,448.0
7,2,1,90,340,2140,280.0
2,3,4,169,20,1000,270.0
3,1,8,212,168,1320,335.0
11,1,13,96,178,1600,1216.0
5,7,1,235,199,1545,403.0
6,2,1,181,178,1625,236.0
9,5,8,127,90,1628,773.0
11,2,1,293,69,900,2296.0
7,7,1,69,14,856,646.0
9,1,12,157,22,2035,140.0
9,2,12,114,89,1429,752.0
4,5,14,80,109,1935,569.0
1,5,8,90,16,1436,312.0
7,1,13,148,180,1200,1390.0
7,4,7,293,145,755,2398.0
3,2,11,223,232,1515,282.0
11,1,1,245,22,1115,1430.0
6,4,13,22,104,2225,528.0
4,3,11,235,78,1755,416.0
11,6,5,179,306,700,226.0
9,6,4,181,243,920,834.0
11,1,9,281,299,1758,417.0
12,5,14,190,86,600,214.0
4,6,1,201,212,2028,192.0
11,6,1,242,86,1033,857.0
5,3,2,41,243,1825,1973.0
7,6,4,306,20,1420,1919.0
3,6,1,201,69,1612,468.0
4,7,13,84,205,2050,423.0
6,3,4,20,55,2120,577.0
2,4,13,301,117,1215,1046.0
6,4,13,304,190,920,387.0
2,3,8,235,120,1010,462.0
1,5,10,86,32,2202,590.0
3,2,1,181,235,1128,1744.0
2,2,1,69,271,1833,257.0
7,3,13,55,203,1830,611.0
8,4,7,146,246,1420,2917.0
10,2,12,157,212,1210,964.0
9,6,1,90,234,1700,1188.0
10,5,3,170,180,1655,2475.0
9,5,1,90,169,1240,1391.0
9,1,13,312,41,615,272.0
8,2,2,70,291,707,2016.0
1,6,12,323,235,1455,1012.0
1,3,3,116,168,2135,319.0
8,4,13,179,199,1710,1139.0
11,1,4,224,20,748,425.0
6,6,4,20,320,1524,794.0
8,5,2,90,291,1559,1660.0
4,6,3,281,43,2030,2588.0
4,1,3,271,43,906,474.0
11,5,11,299,180,1144,308.0
11,1,13,323,268,1525,587.0
9,2,12,157,291,2000,1874.0
4,1,1,212,236,1535,802.0
1,3,0,53,169,1055,301.0
6,7,12,20,156,700,689.0
5,4,4,97,178,2100,1749.0
8,5,12,265,89,1124,300.0
4,2,1,220,90,510,1430.0
2,5,13,179,89,630,628.0
9,3,1,157,90,500,224.0
5,2,4,293,180,1055,337.0
12,4,5,323,80,1541,773.0
8,5,13,213,200,540,1066.0
3,6,9,201,224,2329,551.0
7,2,8,235,90,1905,802.0
10,4,1,246,180,1105,370.0
2,2,4,20,97,832,594.0
1,4,13,281,299,1300,417.0
5,4,1,90,290,2053,733.0
12,6,12,235,279,1600,1120.0
12,5,11,235,135,1755,589.0
3,4,13,55,242,2155,883.0
11,3,3,262,242,1503,1148.0
10,6,14,236,169,1645,290.0
12,1,13,246,213,1935,1460.0
12,5,3,63,169,1315,636.0
4,2,3,43,282,1205,1764.0
1,2,13,41,70,1005,337.0
4,2,0,63,189,1807,641.0
2,1,14,276,235,627,528.0
4,1,13,99,203,1220,795.0
7,1,11,236,97,1305,529.0
3,5,11,213,89,1017,896.0
11,7,11,112,293,738,158.0
9,6,7,230,145,1415,100.0
7,4,11,223,143,1641,174.0
8,6,14,97,70,1600,155.0
4,7,13,89,156,1100,862.0
6,6,1,235,246,1700,1440.0
9,4,11,157,41,1805,657.0
10,4,11,72,235,825,360.0
1,1,9,41,109,1803,748.0
3,1,12,235,180,1819,1744.0
7,3,13,55,67,2135,314.0
5,5,13,268,41,2015,442.0
11,6,4,69,20,705,226.0
7,4,12,89,246,2104,602.0
12,7,12,127,89,1325,212.0
12,4,13,246,180,1940,370.0
5,7,11,223,143,1729,174.0
12,3,4,181,43,2125,2611.0
3,6,1,116,235,1332,1182.0
1,6,1,246,304,1737,647.0
6,7,12,108,180,1400,2454.0
4,7,13,224,117,2020,674.0
8,2,11,130,235,1545,173.0
5,5,1,245,22,947,1430.0
12,3,0,209,20,1725,147.0
3,4,12,89,154,2359,1452.0
1,1,4,245,97,600,453.0
11,5,13,41,279,1425,722.0
11,3,6,179,113,1226,259.0
9,1,12,157,178,1210,1222.0
3,7,8,90,199,816,460.0
4,6,13,63,84,1445,977.0
12,6,4,302,293,2145,599.0
11,6,11,202,235,1917,288.0
10,6,13,84,302,1600,999.0
9,7,4,20,166,1818,1572.0
2,1,6,292,161,1829,807.0
3,3,11,7,293,600,250.0
4,7,1,279,69,600,600.0
1,1,13,204,282,955,1036.0
5,3,12,116,293,700,2584.0
1,4,13,41,235,1055,409.0
7,3,13,179,203,630,1521.0
5,5,14,170,70,950,483.0
2,1,12,155,168,841,630.0
6,5,3,20,43,2037,946.0
12,1,4,179,223,1224,1299.0
2,7,11,246,156,1000,1009.0
8,6,1,90,234,1235,1188.0
10,5,1,41,212,531,806.0
5,4,13,84,192,1335,296.0
10,2,1,69,290,1800,335.0
4,5,11,293,286,1045,190.0
9,2,14,155,52,830,441.0
10,5,12,2,156,700,744.0
6,1,1,200,90,721,460.0
4,5,3,201,169,1015,944.0
6,5,10,135,86,1123,396.0
7,6,4,170,246,1640,2153.0
8,1,12,243,293,1600,550.0
9,1,14,236,235,1259,717.0
10,6,13,201,86,905,759.0
6,1,4,20,203,2050,591.0
7,1,11,20,91,2055,170.0
9,7,11,100,89,1712,120.0
6,5,4,223,281,1850,1532.0
4,5,13,41,223,1250,695.0
11,5,13,179,282,1955,1069.0
11,7,3,43,242,700,1197.0
9,2,13,54,312,1025,1583.0
9,7,3,242,189,1620,1035.0
3,7,14,52,154,1431,441.0
5,4,8,90,215,1909,691.0
9,3,12,245,89,811,1558.0
3,4,13,89,274,2250,804.0
4,2,12,235,202,1814,594.0
12,1,9,108,69,1154,529.0
7,2,4,97,282,1340,1214.0
2,2,9,179,291,1650,867.0
4,7,13,22,89,1650,775.0
2,3,4,20,212,1100,594.0
4,3,13,291,299,755,696.0
10,2,2,170,291,1145,2422.0
10,2,13,281,89,745,853.0
3,5,12,235,86,1755,612.0
6,1,14,86,189,1915,214.0
11,7,13,55,224,920,998.0
6,3,9,20,117,524,581.0
10,6,3,43,180,2010,2611.0
1,4,1,86,246,700,1979.0
8,2,13,41,100,850,401.0
3,7,12,116,154,840,901.0
8,3,4,108,97,605,488.0
1,2,11,327,246,1930,110.0
3,1,1,235,189,600,733.0
11,6,10,86,85,816,391.0
3,3,13,84,246,1850,879.0
6,4,14,43,213,1715,860.0
11,3,13,200,41,1325,491.0
8,2,13,55,242,835,883.0
11,1,11,89,64,2040,692.0
6,7,12,293,156,2359,1635.0
5,5,14,86,43,847,399.0
5,3,11,293,42,1350,522.0
7,3,7,146,174,1745,163.0
6,5,12,89,268,1743,1436.0
12,7,1,69,178,1926,1916.0
2,5,6,247,244,1107,1045.0
1,7,13,201,235,1325,1005.0
10,5,13,55,134,1155,528.0
4,3,1,69,86,1835,331.0
2,4,0,67,223,1150,622.0
11,2,9,162,109,1321,645.0
3,7,10,69,227,937,157.0
10,4,4,20,43,1340,946.0
7,4,4,223,323,1945,1306.0
7,1,9,245,90,545,1303.0
8,3,8,90,206,1008,469.0
6,6,12,74,89,720,73.0
11,7,1,69,279,740,600.0
2,4,1,90,189,1541,1389.0
4,2,0,190,69,1916,544.0
2,4,13,232,84,1745,586.0
5,1,13,290,200,1735,719.0
2,7,13,304,22,630,1481.0
3,5,6,244,332,1551,624.0
5,7,13,304,246,2120,647.0
7,6,1,212,27,1938,1194.0
3,3,4,41,180,710,1797.0
5,5,1,212,231,2150,1222.0
8,1,1,181,69,2234,2125.0
5,4,7,146,174,1749,163.0
4,6,0,11,20,618,500.0
2,4,1,69,271,2250,257.0
12,1,13,200,89,2105,533.0
4,3,11,133,97,1815,120.0
9,1,1,268,212,1645,700.0
10,4,11,97,103,2135,332.0
2,6,13,281,246,1010,304.0
10,5,1,90,326,2118,237.0
9,3,13,204,67,900,307.0
9,4,13,74,178,1915,604.0
6,7,5,20,293,854,2139.0
1,4,11,124,281,700,1027.0
11,5,10,69,215,1435,674.0
12,4,4,20,154,1005,534.0
1,5,12,89,291,1115,1024.0
1,2,1,235,90,830,802.0
4,2,1,212,86,1416,919.0
6,6,1,245,156,1836,1325.0
3,4,13,229,243,1835,543.0
6,5,4,223,245,1035,980.0
9,7,8,90,51,1010,383.0
5,5,13,213,246,1825,1460.0
3,6,4,22,20,1700,813.0
1,7,9,108,117,605,1065.0
11,7,8,321,212,1550,402.0
4,3,1,86,63,1705,444.0
2,1,11,171,89,1818,582.0
9,4,13,302,246,1845,507.0
5,6,2,170,293,930,2586.0
7,6,1,304,69,2246,2244.0
1,4,4,212,223,720,1501.0
8,7,14,320,109,600,195.0
6,4,4,281,20,620,1892.0
10,5,13,201,80,1115,757.0
6,3,9,179,97,1339,1749.0
6,6,12,179,235,1045,1514.0
10,4,13,22,235,1250,977.0
4,3,12,235,89,1436,888.0
6,5,3,320,200,530,1053.0
12,1,13,22,149,2155,273.0
11,5,11,246,327,1738,110.0
8,2,8,207,90,1954,469.0
3,1,9,70,117,702,973.0
6,4,13,204,199,2010,405.0
5,3,4,291,200,830,2554.0
2,7,1,235,189,731,733.0
2,7,3,279,189,1407,1080.0
5,2,13,251,312,950,554.0
1,7,13,20,41,710,214.0
10,1,1,245,90,1300,1303.0
5,5,4,36,223,800,386.0
12,5,3,43,245,600,280.0
6,1,9,97,245,1545,453.0
11,3,4,20,302,2240,1590.0
4,3,8,235,109,829,719.0
1,7,6,169,118,1839,867.0
3,7,4,20,117,1529,581.0
10,7,1,212,189,712,1096.0
8,1,1,169,69,2014,328.0
1,4,8,340,90,1833,280.0
4,1,8,90,1,2057,158.0
3,1,11,341,223,1540,553.0
10,4,7,146,230,1310,100.0
7,5,13,182,178,1805,775.0
12,3,12,89,64,1100,692.0
10,2,11,223,36,850,386.0
11,6,1,90,180,1050,1235.0
8,7,12,89,168,1747,1447.0
11,5,13,204,89,1725,895.0
4,3,2,243,89,1255,991.0
3,3,12,200,89,925,533.0
6,6,12,181,89,1310,862.0
5,3,11,157,302,1218,1195.0
12,1,12,291,89,830,1024.0
7,4,10,85,86,1950,391.0
2,3,0,340,223,1715,596.0
8,3,10,69,321,1805,386.0
12,4,11,243,304,1530,479.0
8,6,1,90,22,2245,190.0
12,5,9,201,90,1745,985.0
7,3,2,17,235,2355,2846.0
2,3,4,306,291,1045,978.0
12,4,13,190,20,1120,762.0
11,1,11,236,189,1318,296.0
6,6,10,245,262,1429,237.0
8,4,13,312,199,2245,237.0
3,7,9,116,200,840,177.0
5,1,4,90,97,1130,986.0
7,2,4,20,63,823,259.0
10,6,13,148,178,635,1235.0
7,2,12,235,328,1050,224.0
4,2,13,84,63,1020,977.0
11,6,5,89,20,1652,1199.0
5,5,13,89,70,530,1154.0
7,7,4,97,156,1550,1075.0
10,1,13,54,302,1320,574.0
9,7,12,232,235,1122,416.0
10,4,12,323,235,736,1012.0
6,3,4,20,323,1429,406.0
5,7,1,245,262,2111,237.0
1,1,13,281,304,1300,480.0
4,2,13,229,178,1915,407.0
4,7,13,304,234,1850,390.0
9,4,10,69,253,1735,488.0
8,1,5,301,55,1129,1565.0
12,3,13,162,89,1905,977.0
10,4,12,43,235,600,867.0
9,1,13,204,262,825,842.0
8,7,13,89,74,1825,73.0
6,6,1,326,90,1207,237.0
8,4,8,23,212,1553,677.0
12,5,8,69,21,2230,742.0
2,5,13,229,302,1950,588.0
5,2,11,154,303,1425,88.0
12,1,3,170,180,2129,2475.0
11,1,13,201,312,1040,882.0
12,2,12,293,180,1420,337.0
7,2,13,201,55,2115,787.0
10,7,4,302,43,1035,2105.0
6,6,4,20,180,1758,1947.0
3,6,4,200,223,1050,393.0
8,6,4,302,43,1036,2105.0
2,1,9,20,117,2255,581.0
9,3,4,281,223,615,1532.0
3,5,8,90,16,1441,312.0
10,7,14,206,189,1358,963.0
11,3,4,20,70,1240,447.0
8,6,1,97,69,1352,500.0
7,6,1,212,301,819,1045.0
12,4,4,201,20,615,404.0
6,7,12,46,109,15,1585.0
3,3,13,246,281,1620,304.0
2,1,13,41,200,1945,616.0
9,3,14,155,161,835,476.0
6,1,12,332,89,1637,1162.0
4,6,11,293,199,1610,1499.0
3,7,13,41,279,1745,722.0
8,3,13,146,191,1305,102.0
4,5,13,20,41,1640,214.0
1,7,8,22,279,1436,1001.0
5,2,5,245,67,2232,363.0
6,3,13,116,203,1150,1167.0
1,7,13,282,55,1620,1407.0
3,4,4,181,169,700,2475.0
11,1,1,69,168,1600,328.0
11,1,13,204,147,805,937.0
1,5,11,246,157,2010,870.0
11,6,5,190,200,1729,950.0
12,1,13,246,70,1100,1670.0
10,3,12,293,284,1050,262.0
8,5,6,0,292,1545,882.0
9,3,4,20,129,1743,300.0
1,6,1,212,323,1831,204.0
1,6,1,245,279,825,993.0
3,3,2,86,291,1755,2329.0
6,4,1,67,69,815,430.0
1,5,11,127,246,1910,438.0
5,6,4,55,97,610,409.0
10,2,11,340,89,1140,616.0
4,2,14,162,154,949,476.0
5,1,4,181,243,705,834.0
12,3,14,86,43,759,399.0
4,3,13,55,69,1420,361.0
2,3,5,279,163,615,1101.0
7,2,1,69,199,1615,808.0
1,5,1,22,180,710,1242.0
10,5,4,43,189,600,184.0
4,5,1,281,246,1635,304.0
7,1,11,293,291,1020,679.0
1,1,11,159,302,600,188.0
3,4,2,291,199,825,1489.0
1,4,4,20,223,720,907.0
1,4,12,157,117,1420,966.0
9,3,12,108,291,745,2402.0
10,3,6,21,292,1434,1141.0
10,3,0,162,189,1817,660.0
6,1,13,116,86,1910,899.0
9,7,12,67,279,940,1025.0
11,3,0,170,251,1435,340.0
11,5,0,332,189,654,647.0
7,7,1,69,178,1834,1916.0
10,5,12,291,293,1351,679.0
12,7,12,116,89,1200,1703.0
12,4,13,20,205,910,332.0
5,2,13,246,302,930,507.0
10,4,4,332,20,1227,152.0
10,3,4,20,135,1015,306.0
6,3,12,243,156,2350,1825.0
4,1,1,201,212,956,192.0
6,5,1,67,69,815,430.0
4,2,8,90,16,1445,312.0
7,2,1,224,246,1823,1300.0
8,6,1,291,90,720,1660.0
10,2,4,89,20,1500,1199.0
11,2,0,271,97,600,456.0
8,6,9,157,200,545,854.0
12,5,4,55,20,1001,577.0
5,7,1,246,306,2029,338.0
5,4,11,20,78,1005,363.0
11,5,13,190,203,1430,725.0
10,7,14,162,109,545,645.0
7,5,13,323,203,950,997.0
6,7,13,231,246,615,833.0
6,7,1,134,69,1844,83.0
4,4,12,155,200,1745,758.0
3,2,13,246,54,1810,369.0
8,5,0,170,168,1829,828.0
7,2,2,281,323,900,2087.0
6,4,13,55,168,1835,663.0
10,5,1,97,69,1957,500.0
2,1,8,90,147,1431,247.0
4,1,0,20,321,1225,223.0
6,7,1,162,86,1728,500.0
10,3,1,193,90,1829,304.0
7,3,4,291,22,710,1770.0
11,4,0,190,283,2059,722.0
1,2,1,86,180,800,2311.0
6,3,13,312,178,1055,1371.0
8,2,13,312,43,1335,1047.0
1,3,10,188,69,500,281.0
4,2,1,67,69,812,430.0
6,3,13,84,253,925,592.0
11,4,8,90,121,1642,227.0
11,7,9,201,199,1558,1072.0
